1.036590000000019245e+02 1.161000000000000032e+00 1.000000000000000000e+01 1.000000000000000056e-01
1.036880000000019209e+02 1.046999999999999931e+00 1.000000000000000000e+01 1.000000000000000021e-02
1.035260000000019289e+02 1.222999999999999865e+00 1.000000000000000000e+01 7.000000000000000666e-02
